client_id,gender,purchase_datetime,purchase_time_as_seconds_from_midnight,product_id,quantity,price_per_item,discount_per_item,total_price,date
598330,M,2026-07-13,18031,15828,26,33513,27000,169338,2026-07-13
540806,F,2026-07-13,21559,25077,40,77561,55907,866160,2026-07-13
652482,M,2026-07-13,18930,46756,25,16716,15517,29975,2026-07-13
387942,M,2026-07-13,59044,25543,26,89482,57781,824226,2026-07-13
687849,F,2026-07-13,62370,17885,56,98777,25359,4111408,2026-07-13
570789,F,2026-07-13,68388,24545,84,96139,64798,2632644,2026-07-13
92318,F,2026-07-13,54067,30612,7,96613,6280,632331,2026-07-13
276186,F,2026-07-13,67913,32280,28,89224,35026,1517544,2026-07-13
190876,M,2026-07-13,19801,948,70,81544,46403,2459870,2026-07-13
728106,M,2026-07-13,74441,13200,1,52225,42508,9717,2026-07-13
549254,M,2026-07-13,19187,28773,62,34928,20801,875874,2026-07-13
546756,M,2026-07-13,41137,23977,47,28688,27341,63309,2026-07-13
321812,M,2026-07-13,15438,40832,4,80865,42711,152616,2026-07-13
952217,F,2026-07-13,58330,32432,16,61896,21108,652608,2026-07-13
511974,M,2026-07-13,65461,11868,10,16028,9040,69880,2026-07-13
69355,F,2026-07-13,81382,42066,54,34549,1547,1782108,2026-07-13
268054,M,2026-07-13,54722,6570,10,87232,13407,738250,2026-07-13
651623,M,2026-07-13,36609,2515,35,94746,4015,3175585,2026-07-13
390955,F,2026-07-13,62266,544,6,35136,15644,116952,2026-07-13
775844,M,2026-07-13,78601,12612,29,19825,14222,162487,2026-07-13
341883,F,2026-07-13,55105,24727,53,75443,30539,2379912,2026-07-13
332705,F,2026-07-13,14108,22615,76,78221,40248,2885948,2026-07-13
27502,F,2026-07-13,50721,14469,28,97673,85245,347984,2026-07-13
291955,F,2026-07-13,49276,48968,10,42604,41010,15940,2026-07-13
299716,F,2026-07-13,14112,5983,43,43688,39435,182879,2026-07-13
589621,M,2026-07-13,63240,25331,50,89965,29471,3024700,2026-07-13
94047,M,2026-07-13,44488,45921,89,39106,11422,2463876,2026-07-13
592984,F,2026-07-13,17665,19886,67,55039,14062,2745459,2026-07-13
17138,M,2026-07-13,57709,1603,45,42835,35496,330255,2026-07-13
987141,M,2026-07-13,41221,7132,37,82095,63273,696414,2026-07-13
794183,F,2026-07-13,63248,48253,39,29214,1752,1071018,2026-07-13
744178,F,2026-07-13,52980,15576,55,59582,644,3241590,2026-07-13
80723,F,2026-07-13,5734,16364,7,32759,7516,176701,2026-07-13
62352,M,2026-07-13,19175,42352,2,54094,19860,68468,2026-07-13
599821,M,2026-07-13,12129,1884,2,69129,58610,21038,2026-07-13
176588,M,2026-07-13,26333,22696,12,30776,13632,205728,2026-07-13
448507,F,2026-07-13,74821,5452,53,90468,29458,3233530,2026-07-13
673063,M,2026-07-13,49101,31525,5,12712,7424,26440,2026-07-13
233493,F,2026-07-13,67269,12262,18,84535,18687,1185264,2026-07-13
215472,F,2026-07-13,75151,21179,60,22477,4161,1098960,2026-07-13
990585,M,2026-07-13,81110,46120,6,46372,32457,83490,2026-07-13
462130,M,2026-07-13,2993,26590,13,57040,14303,555581,2026-07-13
889805,M,2026-07-13,30113,22442,63,83857,12239,4511934,2026-07-13
238231,F,2026-07-13,37769,1396,9,52024,47995,36261,2026-07-13
126312,F,2026-07-13,27399,14933,31,93045,73405,608840,2026-07-13
362483,F,2026-07-13,85683,24007,0,36901,9774,0,2026-07-13
674532,M,2026-07-13,23997,39940,6,41438,999,242634,2026-07-13
45888,M,2026-07-13,83163,28066,41,3441,3281,6560,2026-07-13
308257,F,2026-07-13,44638,11355,83,78639,64158,1201923,2026-07-13
305192,M,2026-07-13,65107,18599,6,11050,9887,6978,2026-07-13
566554,F,2026-07-13,6853,41137,47,20290,14727,261461,2026-07-13
304789,F,2026-07-13,55001,41723,8,66963,61231,45856,2026-07-13
634175,F,2026-07-13,47345,15565,37,36861,13903,849446,2026-07-13
10412,M,2026-07-13,85739,23353,4,80586,17770,251264,2026-07-13
340507,F,2026-07-13,56089,8760,6,46373,1566,268842,2026-07-13
282564,M,2026-07-13,42849,18565,96,5699,4857,80832,2026-07-13
76821,M,2026-07-13,4383,48373,88,3675,1340,205480,2026-07-13
198334,M,2026-07-13,42340,34353,36,33223,14310,680868,2026-07-13
606833,F,2026-07-13,78946,25814,45,55071,45089,449190,2026-07-13
185470,M,2026-07-13,109,24829,40,59244,23477,1430680,2026-07-13
32056,M,2026-07-13,61594,16844,88,97006,16497,7084792,2026-07-13
654111,F,2026-07-13,30334,46345,8,15527,7059,67744,2026-07-13
501354,F,2026-07-13,37108,2919,57,56799,37839,1080720,2026-07-13
20589,F,2026-07-13,86365,31225,16,44918,30291,234032,2026-07-13
522102,F,2026-07-13,823,2763,0,11088,7665,0,2026-07-13
573665,F,2026-07-13,7696,354,5,17325,14812,12565,2026-07-13
476412,F,2026-07-13,47420,45020,44,74328,23269,2246596,2026-07-13
61200,M,2026-07-13,16215,1721,38,62392,31582,1170780,2026-07-13
573107,F,2026-07-13,35136,10867,78,29852,14371,1207518,2026-07-13
152485,F,2026-07-13,27558,39664,49,97181,86555,520674,2026-07-13
213963,M,2026-07-13,16900,34394,47,65540,22737,2011741,2026-07-13
983791,M,2026-07-13,1424,31832,19,9685,820,168435,2026-07-13
401597,M,2026-07-13,45834,19869,13,85793,58552,354133,2026-07-13
694335,M,2026-07-13,72015,47098,54,31502,1998,1593216,2026-07-13
182090,M,2026-07-13,28561,47735,1,52032,43379,8653,2026-07-13
421529,F,2026-07-13,60051,21523,78,26752,21366,420108,2026-07-13
528213,F,2026-07-13,43337,22824,8,32220,5335,215080,2026-07-13
395110,F,2026-07-13,57525,6471,60,94106,2349,5505420,2026-07-13
680592,F,2026-07-13,27639,28407,12,9502,7013,29868,2026-07-13
159345,F,2026-07-13,26702,43881,11,83649,78119,60830,2026-07-13
798182,F,2026-07-13,79544,4562,19,27394,17411,189677,2026-07-13
838374,F,2026-07-13,4998,6237,8,59998,9749,401992,2026-07-13
49690,M,2026-07-13,40342,23032,51,41806,19328,1146378,2026-07-13
278313,M,2026-07-13,79046,16488,20,38664,31142,150440,2026-07-13
332904,M,2026-07-13,27710,12938,15,58503,21191,559680,2026-07-13
486368,F,2026-07-13,80446,23401,73,84954,30295,3990107,2026-07-13
644351,M,2026-07-13,49901,7974,60,20711,6890,829260,2026-07-13
781878,F,2026-07-13,58134,11240,43,21277,6733,625392,2026-07-13
288873,F,2026-07-13,24638,14231,22,74504,42309,708290,2026-07-13
545976,M,2026-07-13,55741,21332,25,36438,20127,407775,2026-07-13
399720,M,2026-07-13,63398,26564,61,15340,11469,236131,2026-07-13
955826,F,2026-07-13,12089,29378,35,28829,10581,638680,2026-07-13
869370,F,2026-07-13,48009,45218,18,76053,3311,1309356,2026-07-13
64499,M,2026-07-13,20472,20240,18,36475,23002,242514,2026-07-13
704481,F,2026-07-13,28121,32606,79,77555,48486,2296451,2026-07-13
754632,F,2026-07-13,38640,40571,39,93636,22261,2783625,2026-07-13
954940,F,2026-07-13,13217,46241,9,681,324,3213,2026-07-13
147935,M,2026-07-13,44222,40537,45,43634,25820,801630,2026-07-13
618765,F,2026-07-13,44368,6061,1,67293,60019,7274,2026-07-13
592924,F,2026-07-13,7606,9602,12,32805,6175,319560,2026-07-13
683529,M,2026-07-13,50449,5504,3,23102,5920,51546,2026-07-13
280973,M,2026-07-13,52715,14164,69,22160,9446,877266,2026-07-13
367002,F,2026-07-13,8859,626,7,16642,1280,107534,2026-07-13
379856,F,2026-07-13,28784,20630,75,46479,14268,2415825,2026-07-13
120709,F,2026-07-13,64620,5661,14,73217,19751,748524,2026-07-13
523825,M,2026-07-13,67036,37295,54,37764,1466,1960092,2026-07-13
675068,F,2026-07-13,74587,26297,19,41442,10125,595023,2026-07-13
643033,M,2026-07-13,9129,11453,19,25839,6030,376371,2026-07-13
900300,F,2026-07-13,39670,4207,49,60675,46153,711578,2026-07-13
613896,F,2026-07-13,19604,22142,7,86164,20694,458290,2026-07-13
398101,F,2026-07-13,21824,58,19,17838,2050,299972,2026-07-13
119785,F,2026-07-13,70089,42012,28,53755,4279,1385328,2026-07-13
918570,F,2026-07-13,3809,30331,54,6556,3638,157572,2026-07-13
39191,F,2026-07-13,30292,26903,7,63482,17377,322735,2026-07-13
28590,F,2026-07-13,49874,46066,10,24863,15063,98000,2026-07-13
275320,M,2026-07-13,80102,13121,3,86984,40821,138489,2026-07-13
806924,F,2026-07-13,38911,10626,0,9231,1379,0,2026-07-13
747377,F,2026-07-13,46846,46610,66,22139,17069,334620,2026-07-13
784740,M,2026-07-13,42333,46370,12,31760,6289,305652,2026-07-13
903305,F,2026-07-13,77737,15973,10,64316,36757,275590,2026-07-13
918961,F,2026-07-13,59291,22616,4,55260,21225,136140,2026-07-13
431857,F,2026-07-13,47247,9817,24,72054,19833,1253304,2026-07-13
731201,F,2026-07-13,73034,1076,60,22567,8521,842760,2026-07-13
870640,F,2026-07-13,20602,17421,1,59650,50687,8963,2026-07-13
92142,M,2026-07-13,24117,41032,19,88406,7392,1539266,2026-07-13
796454,M,2026-07-13,73602,22141,26,36691,16506,524810,2026-07-13
995898,M,2026-07-13,77751,37493,4,39239,10525,114856,2026-07-13
302311,F,2026-07-13,20944,47796,13,74446,10858,826644,2026-07-13
150712,M,2026-07-13,4456,36748,49,60881,55184,279153,2026-07-13
279726,M,2026-07-13,78373,30214,22,54544,1623,1164262,2026-07-13
714795,F,2026-07-13,61499,9451,24,55690,47786,189696,2026-07-13
699236,M,2026-07-13,51390,19941,59,79527,16966,3691099,2026-07-13
356610,F,2026-07-13,63044,2593,50,52743,9495,2162400,2026-07-13
644641,M,2026-07-13,45528,24202,20,13921,9161,95200,2026-07-13
307826,F,2026-07-13,13953,18398,34,2688,1475,41242,2026-07-13
872677,F,2026-07-13,9842,46010,54,16541,4157,668736,2026-07-13
727935,M,2026-07-13,65867,47061,96,52305,49635,256320,2026-07-13
115603,M,2026-07-13,46440,33171,52,26600,22319,222612,2026-07-13
186024,M,2026-07-13,74662,12274,54,69757,3483,3578796,2026-07-13
380595,F,2026-07-13,57967,42706,5,8038,7877,805,2026-07-13
899084,M,2026-07-13,14896,44400,68,17041,10897,417792,2026-07-13
255062,F,2026-07-13,7457,23423,39,84060,14520,2712060,2026-07-13
65605,M,2026-07-13,44666,3959,8,89362,42495,374936,2026-07-13
274141,M,2026-07-13,36897,33556,1,11432,7408,4024,2026-07-13
532326,F,2026-07-13,10985,47911,37,69509,47240,823953,2026-07-13
991424,M,2026-07-13,34200,47481,45,89464,22326,3021210,2026-07-13
611948,F,2026-07-13,52859,21337,8,6394,3280,24912,2026-07-13
598504,M,2026-07-13,84169,4473,63,67568,5895,3885399,2026-07-13
920204,F,2026-07-13,6837,13691,64,58278,48407,631744,2026-07-13
700706,F,2026-07-13,64365,45957,53,40472,18959,1140189,2026-07-13
678408,M,2026-07-13,27351,8679,20,23318,20810,50160,2026-07-13
231921,F,2026-07-13,81837,5608,66,57387,16514,2697618,2026-07-13
283338,M,2026-07-13,30715,42575,8,70239,29410,326632,2026-07-13
272096,F,2026-07-13,44904,10200,7,17595,3788,96649,2026-07-13
474739,F,2026-07-13,48773,39047,49,18819,9439,459620,2026-07-13
55496,F,2026-07-13,31584,38885,20,63756,46552,344080,2026-07-13
580302,F,2026-07-13,55111,12486,41,91744,87669,167075,2026-07-13
257763,M,2026-07-13,31332,23569,47,36293,25159,523298,2026-07-13
997130,M,2026-07-13,34129,25398,60,87031,21234,3947820,2026-07-13
844108,F,2026-07-13,16746,46628,27,50468,36086,388314,2026-07-13
294087,M,2026-07-13,57772,23267,3,55890,43400,37470,2026-07-13
996876,F,2026-07-13,51226,25777,2,73503,2983,141040,2026-07-13
40574,M,2026-07-13,66049,31710,10,48929,34250,146790,2026-07-13
480494,M,2026-07-13,24867,45821,17,57180,48171,153153,2026-07-13
14666,M,2026-07-13,69200,34438,81,16820,5797,892863,2026-07-13
91315,F,2026-07-13,63913,2581,7,71476,18686,369530,2026-07-13
385428,F,2026-07-13,23803,18259,12,98972,36932,744480,2026-07-13
543374,M,2026-07-13,67040,32289,36,51168,14932,1304496,2026-07-13
230893,M,2026-07-13,22138,10148,35,21122,13891,253085,2026-07-13
830541,M,2026-07-13,3035,6858,75,87591,32864,4104525,2026-07-13
714478,F,2026-07-13,3423,16491,13,40709,38718,25883,2026-07-13
46133,F,2026-07-13,37281,6395,50,66576,57046,476500,2026-07-13
91587,M,2026-07-13,35926,32622,86,92467,71959,1763688,2026-07-13
667863,F,2026-07-13,70808,1946,45,99002,35438,2860380,2026-07-13
104996,F,2026-07-13,32564,1236,18,68616,59718,160164,2026-07-13
520562,F,2026-07-13,10853,27216,0,32681,2092,0,2026-07-13
519397,F,2026-07-13,35452,12341,63,38590,23669,940023,2026-07-13
397820,M,2026-07-13,2754,1478,84,19573,17063,210840,2026-07-13
370944,M,2026-07-13,67883,1150,13,58061,56251,23530,2026-07-13
907617,M,2026-07-13,78728,16883,31,85190,71437,426343,2026-07-13
407256,F,2026-07-13,40373,29922,24,5867,3668,52776,2026-07-13
73901,M,2026-07-13,76251,30547,3,44442,25194,57744,2026-07-13
950479,M,2026-07-13,1377,15547,56,32323,2501,1670032,2026-07-13
659539,M,2026-07-13,84122,7965,50,73677,72636,52050,2026-07-13
778386,M,2026-07-13,86110,27451,5,42429,26141,81440,2026-07-13
933708,F,2026-07-13,54064,25011,59,69220,62060,422440,2026-07-13
227212,M,2026-07-13,47125,38287,18,47866,40831,126630,2026-07-13
835762,F,2026-07-13,26823,28421,24,58061,55148,69912,2026-07-13
286093,M,2026-07-13,74724,32213,57,58013,47218,615315,2026-07-13
517399,M,2026-07-13,18272,9190,3,40787,16757,72090,2026-07-13
642594,F,2026-07-13,21266,35380,64,76391,64365,769664,2026-07-13
85382,F,2026-07-13,29766,20404,48,37249,26260,527472,2026-07-13
544366,M,2026-07-13,31387,6229,17,94869,42077,897464,2026-07-13
721147,F,2026-07-13,35148,27957,29,31828,8386,679818,2026-07-13
59956,F,2026-07-13,59754,8870,45,36071,7255,1296720,2026-07-13
847748,F,2026-07-13,40262,44844,26,17210,5301,309634,2026-07-13
442634,F,2026-07-13,9770,12582,21,75300,22697,1104663,2026-07-13
703329,M,2026-07-13,52531,7767,27,73784,57630,436158,2026-07-13
145056,M,2026-07-13,37186,27362,69,40801,29476,781425,2026-07-13
300144,M,2026-07-13,46152,15104,45,72613,60239,556830,2026-07-13
615641,F,2026-07-13,14131,31264,44,14330,5147,404052,2026-07-13
56751,M,2026-07-13,76462,10701,16,60663,15597,721056,2026-07-13
463608,M,2026-07-13,38874,22822,26,28511,14669,359892,2026-07-13
967927,F,2026-07-13,13494,3089,26,84837,59879,648908,2026-07-13
324652,F,2026-07-13,52072,22694,9,31241,25909,47988,2026-07-13
85769,F,2026-07-13,61568,42626,8,91464,28723,501928,2026-07-13
737941,F,2026-07-13,29264,14463,8,3409,144,26120,2026-07-13
192532,F,2026-07-13,68215,44118,68,59271,22277,2515592,2026-07-13
362206,M,2026-07-13,3708,39248,48,66798,65693,53040,2026-07-13
695523,M,2026-07-13,12872,19819,14,42872,21142,304220,2026-07-13
992819,M,2026-07-13,42936,31274,30,10676,8191,74550,2026-07-13
949488,F,2026-07-13,70494,3138,91,8649,6128,229411,2026-07-13
242449,F,2026-07-13,61624,13706,0,28823,20548,0,2026-07-13
954655,M,2026-07-13,18320,9792,72,83952,59983,1725768,2026-07-13
12476,M,2026-07-13,70891,10609,16,77802,63512,228640,2026-07-13
911923,M,2026-07-13,30052,47428,10,89872,35990,538820,2026-07-13
722967,M,2026-07-13,23279,42326,18,20865,7087,248004,2026-07-13
525297,M,2026-07-13,83533,34441,57,28969,8339,1175910,2026-07-13
777823,F,2026-07-13,31647,13780,1,26065,25222,843,2026-07-13
121640,M,2026-07-13,17011,6530,43,17543,7840,417229,2026-07-13
440353,F,2026-07-13,3429,35176,43,80668,60653,860645,2026-07-13
109964,M,2026-07-13,57586,28207,42,60727,36819,1004136,2026-07-13
635684,F,2026-07-13,64086,3741,35,95054,85516,333830,2026-07-13
15732,F,2026-07-13,35740,25423,57,12256,6233,343311,2026-07-13
352326,M,2026-07-13,2359,36707,7,94100,40418,375774,2026-07-13
528270,M,2026-07-13,76250,41904,11,81873,9314,798149,2026-07-13
447741,F,2026-07-13,7054,7810,75,90858,5655,6390225,2026-07-13
545809,M,2026-07-13,22963,14264,4,11238,7516,14888,2026-07-13
500568,F,2026-07-13,70433,8587,72,26532,6106,1470672,2026-07-13
865451,M,2026-07-13,80932,15071,77,53094,21241,2452681,2026-07-13
801888,F,2026-07-13,48134,30436,49,49523,18120,1538747,2026-07-13
637493,M,2026-07-13,43044,8914,19,87207,48562,734255,2026-07-13
614881,F,2026-07-13,85122,4000,17,29138,27552,26962,2026-07-13
48667,F,2026-07-13,26753,25913,52,44754,13952,1601704,2026-07-13
654233,F,2026-07-13,55700,21297,16,78125,8842,1108528,2026-07-13
669241,M,2026-07-13,53484,27215,53,19201,16990,117183,2026-07-13
618943,F,2026-07-13,63871,40171,82,30240,18797,938326,2026-07-13
61733,F,2026-07-13,9289,38308,77,56168,30272,1993992,2026-07-13
899580,M,2026-07-13,41899,21889,40,74017,34454,1582520,2026-07-13
251025,F,2026-07-13,6051,38005,62,40572,7386,2057532,2026-07-13
108657,F,2026-07-13,36849,7998,9,5087,4824,2367,2026-07-13
26904,F,2026-07-13,81035,26567,16,73122,1320,1148832,2026-07-13
983191,F,2026-07-13,31060,34864,66,99727,23407,5037120,2026-07-13
409775,F,2026-07-13,71122,1137,0,71670,71356,0,2026-07-13
198451,F,2026-07-13,56690,416,2,28390,22897,10986,2026-07-13
470467,M,2026-07-13,38146,49274,30,30381,16121,427800,2026-07-13
424965,M,2026-07-13,16478,30817,9,25137,20982,37395,2026-07-13
953435,M,2026-07-13,52090,41447,13,14802,13372,18590,2026-07-13
574574,M,2026-07-13,35521,26352,38,3081,299,105716,2026-07-13
348105,F,2026-07-13,2482,22299,51,18598,709,912339,2026-07-13
375357,F,2026-07-13,72088,18510,87,34434,5663,2503077,2026-07-13
148740,F,2026-07-13,60283,1666,66,6522,3630,190872,2026-07-13
340372,M,2026-07-13,15672,49626,15,3083,841,33630,2026-07-13
952640,M,2026-07-13,84580,15147,71,74310,26422,3400048,2026-07-13
730132,F,2026-07-13,12796,30554,38,22813,2709,763952,2026-07-13
229352,M,2026-07-13,23656,47461,13,51194,23890,354952,2026-07-13
877424,M,2026-07-13,52022,7806,20,28287,14076,284220,2026-07-13
891153,F,2026-07-13,81515,23254,25,83822,12141,1792025,2026-07-13
542930,F,2026-07-13,6516,2421,53,24982,3254,1151584,2026-07-13
31412,M,2026-07-13,59963,19383,17,3335,1164,36907,2026-07-13
992714,F,2026-07-13,25307,13274,2,36190,17294,37792,2026-07-13
591564,F,2026-07-13,59164,21828,54,10165,7917,121392,2026-07-13
836131,F,2026-07-13,16477,27841,53,34882,32531,124603,2026-07-13
588720,M,2026-07-13,21405,32917,17,17045,2002,255731,2026-07-13
736190,M,2026-07-13,51277,24399,70,7428,1229,433930,2026-07-13
691448,M,2026-07-13,26095,626,2,16642,8520,16244,2026-07-13
935919,F,2026-07-13,25086,9167,11,24117,23947,1870,2026-07-13
704330,F,2026-07-13,67329,13469,12,47886,34938,155376,2026-07-13
592172,F,2026-07-13,2713,21409,14,68447,63207,73360,2026-07-13
837691,M,2026-07-13,7838,8449,91,53442,52196,113386,2026-07-13
401327,M,2026-07-13,22167,9648,73,52969,16285,2677932,2026-07-13
402946,M,2026-07-13,9323,40819,2,38692,11187,55010,2026-07-13
108070,M,2026-07-13,25718,35712,35,81147,19021,2174410,2026-07-13
158724,M,2026-07-13,59784,520,31,36638,32789,119319,2026-07-13
640975,F,2026-07-13,15822,6322,49,8938,5628,162190,2026-07-13
699596,M,2026-07-13,14497,9902,53,29174,16300,682322,2026-07-13
871701,F,2026-07-13,31042,12696,4,80980,58600,89520,2026-07-13
795974,M,2026-07-13,76976,26780,60,23640,5279,1101660,2026-07-13
960384,M,2026-07-13,22243,29044,22,32575,5965,585420,2026-07-13
504822,F,2026-07-13,58786,30423,40,33881,31692,87560,2026-07-13
109374,F,2026-07-13,17243,16941,4,15561,1284,57108,2026-07-13
304066,M,2026-07-13,24143,49246,50,96194,82930,663200,2026-07-13
169184,F,2026-07-13,54272,31698,64,56877,17640,2511168,2026-07-13
617326,M,2026-07-13,68329,33257,85,4769,2162,221595,2026-07-13
805117,M,2026-07-13,29566,41791,20,99748,70307,588820,2026-07-13
599198,F,2026-07-13,32042,35933,52,8258,5901,122564,2026-07-13
165070,M,2026-07-13,66792,28275,33,48855,5780,1421475,2026-07-13
810815,M,2026-07-13,21007,9521,6,37195,29128,48402,2026-07-13
782963,F,2026-07-13,75530,33231,19,68954,37978,588544,2026-07-13
447569,F,2026-07-13,43896,47629,29,56877,22799,988262,2026-07-13
373048,M,2026-07-13,42121,41050,62,42384,28426,865396,2026-07-13
221463,M,2026-07-13,84882,21877,51,17230,5781,583899,2026-07-13
268276,M,2026-07-13,57445,28298,59,88964,65228,1400424,2026-07-13
886445,F,2026-07-13,60195,48026,5,735,578,785,2026-07-13
152662,M,2026-07-13,43451,42414,5,49213,44788,22125,2026-07-13
573781,M,2026-07-13,67606,12980,0,33238,607,0,2026-07-13
449629,M,2026-07-13,80338,28160,33,59835,46345,445170,2026-07-13
302197,F,2026-07-13,81896,33829,14,37807,36690,15638,2026-07-13
206494,F,2026-07-13,63667,34456,2,23701,4094,39214,2026-07-13
212773,F,2026-07-13,59953,43209,18,59436,56162,58932,2026-07-13
558595,M,2026-07-13,40310,33639,53,86341,83282,162127,2026-07-13
394283,F,2026-07-13,65596,34891,51,43361,39607,191454,2026-07-13
192859,M,2026-07-13,47862,47073,18,39191,30933,148644,2026-07-13
683380,F,2026-07-13,57513,46849,22,15655,14598,23254,2026-07-13
321453,F,2026-07-13,3504,14980,63,26866,82,1687392,2026-07-13
254212,F,2026-07-13,86075,33842,14,90583,67496,323218,2026-07-13
256866,F,2026-07-13,53285,4396,22,60534,7454,1167760,2026-07-13
390060,M,2026-07-13,40369,856,18,49010,7349,749898,2026-07-13
940132,F,2026-07-13,10233,43213,6,39920,13154,160596,2026-07-13
11889,M,2026-07-13,33044,21041,90,21728,19020,243720,2026-07-13
911300,M,2026-07-13,83135,18079,2,88695,22809,131772,2026-07-13
309351,M,2026-07-13,82283,30954,35,41719,5332,1273545,2026-07-13
754737,M,2026-07-13,81140,41863,33,81413,15480,2175789,2026-07-13
165017,M,2026-07-13,54234,6489,50,50478,38281,609850,2026-07-13
999478,M,2026-07-13,72526,18007,70,82831,33427,3458280,2026-07-13
300804,F,2026-07-13,75173,12084,17,58458,6066,890664,2026-07-13
881312,F,2026-07-13,8459,15688,21,72747,66342,134505,2026-07-13
348863,F,2026-07-13,52714,2535,11,53534,1910,567864,2026-07-13
864718,F,2026-07-13,43356,38216,36,20316,282,721224,2026-07-13
591340,F,2026-07-13,71207,31574,57,23812,16731,403617,2026-07-13
339962,F,2026-07-13,60689,19230,54,77555,3303,4009608,2026-07-13
